latitude;longitude;elevation;utc_offset_seconds;timezone;timezone_abbreviation;;
-7.768014;110.39183;110;25200;Asia/Bangkok;7;;
time;temperature_2m (°C);rain (mm);cloud_cover (%);soil_temperature_0_to_7cm (°C);soil_temperature_7_to_28cm (°C);soil_temperature_28_to_100cm (°C);shortwave_radiation_instant (W/m²)
time;temperature;rain;cloud;soil_0_7;soil_7_28;soil_28_100;shortwave_radiation
2023-04-14T18:00;25;0.1;100;25.9;26.2;26;0
2023-04-14T19:00;24.8;0;100;26.8;26.2;26;0
2023-04-14T20:00;25.4;0;100;26.2;26.3;26;0
2023-04-14T21:00;25.1;0;100;25.7;26.2;26;0
2023-04-14T22:00;25;0;100;25.5;26.2;26;0
2023-04-14T23:00;24.8;0;64;25.3;26.1;26;0
2023-04-15T00:00;24.2;0;74;25;26;26;0
2023-04-15T01:00;23.9;0;100;24.7;25.9;26;0
2023-04-15T02:00;24.3;0;100;24.7;25.8;26;0
2023-04-15T03:00;24;0;38;24.6;25.8;26;0
2023-04-15T04:00;22.7;0;48;24.2;25.6;26;0
2023-04-15T05:00;23.6;0;71;24;25.5;26;0
2023-04-15T06:00;23.9;0;100;24;25.4;26;7.6
2023-04-15T07:00;25.7;0;98;25;25.3;25.9;148.8
2023-04-15T08:00;27.1;0;100;25.9;25.3;25.9;351.4
2023-04-15T09:00;27.8;0;86;27;25.4;25.9;478.9
2023-04-15T10:00;28.3;0.1;65;28;25.6;25.9;688.2
2023-04-15T11:00;29;0;58;29.1;25.8;25.9;815
2023-04-15T12:00;29.3;0.1;65;29.9;26.1;25.9;799.4
2023-04-15T13:00;28.6;0.5;100;30.2;26.4;25.9;770.9
2023-04-15T14:00;28.1;0.2;44;29.4;26.7;25.9;423.7
2023-04-15T15:00;28.2;0.2;79;29.4;26.9;25.9;483.8
2023-04-15T16:00;27.2;0.2;97;28.7;27;26;222.8
2023-04-15T17:00;26.4;0.2;100;27.9;27.1;26;75.1
2023-04-15T18:00;25.6;0;100;27;27.1;26;0
2023-04-15T19:00;24.9;0;46;28.4;27;26;0
2023-04-15T20:00;25.1;0;46;27.2;27;26;0
2023-04-15T21:00;24.4;0;46;26.3;27;26;0
2023-04-15T22:00;24.3;0;40;25.7;26.9;26;0
2023-04-15T23:00;24;0;50;25.3;26.8;26;0
2023-04-16T00:00;23.8;0;38;25;26.6;26;0
2023-04-16T01:00;23.1;0;40;24.6;26.5;26;0
2023-04-16T02:00;23.4;0;70;24.4;26.3;26;0
2023-04-16T03:00;23.3;0;74;24.3;26.2;26;0
2023-04-16T04:00;22.8;0;41;24.1;26;26;0
2023-04-16T05:00;22.5;0;56;23.9;25.9;26;0
2023-04-16T06:00;22.6;0;40;23.7;25.7;26;7.6
2023-04-16T07:00;25.5;0;30;25.6;25.7;26;188
2023-04-16T08:00;27.2;0;30;26.5;25.7;26;439.1
2023-04-16T09:00;28.2;0;31;27.7;25.8;26;644.2
2023-04-16T10:00;29.3;0;63;28.9;26;26;809
2023-04-16T11:00;30.1;0;61;29.9;26.3;26;836.6
2023-04-16T12:00;30.3;0;40;30.8;26.6;26;859.2
2023-04-16T13:00;30.4;0;46;31.2;26.9;26;801.5
2023-04-16T14:00;29.7;0.1;65;31.1;27.2;26;587.8
2023-04-16T15:00;27.7;0.4;100;30.5;27.4;26;474.1
2023-04-16T16:00;27.5;0.3;56;29.3;27.5;26;168.2
2023-04-16T17:00;26.9;0.1;53;28.3;27.6;26;54.5
2023-04-16T18:00;25.7;0.1;57;27.4;27.6;26;0
2023-04-16T19:00;25.1;0;31;28.1;27.2;26;0
2023-04-16T20:00;25.5;0;47;26.9;27.1;26;0
2023-04-16T21:00;25.4;0;94;26.2;27.1;26;0
2023-04-16T22:00;25.2;0;37;25.7;27;26.1;0
2023-04-16T23:00;24.5;0;33;25.3;26.8;26.1;0
2023-04-17T00:00;23.5;0;32;24.9;26.7;26.1;0
2023-04-17T01:00;23.2;0;32;24.5;26.5;26.1;0
2023-04-17T02:00;23.3;0;34;24.2;26.4;26.1;0
2023-04-17T03:00;23.4;0;32;24;26.2;26.1;0
2023-04-17T04:00;23.3;0;33;23.9;26;26.1;0
2023-04-17T05:00;23.4;0;32;23.8;25.9;26.1;0
2023-04-17T06:00;23.3;0;31;23.7;25.7;26.1;10.1
2023-04-17T07:00;25.7;0;30;24.9;25.8;26.1;202.6
2023-04-17T08:00;27.6;0;30;26.2;25.8;26.1;419
2023-04-17T09:00;28.8;0;38;27.8;25.9;26.1;650.9
2023-04-17T10:00;29.6;0;42;29.1;26.1;26.1;783
2023-04-17T11:00;30.2;0.1;19;30.1;26.3;26.1;800.3
2023-04-17T12:00;30.4;0.1;35;30.9;26.6;26.1;873
2023-04-17T13:00;29.9;0.2;38;31.2;26.9;26.1;765.7
2023-04-17T14:00;29.3;0.4;81;31;27.2;26.1;621.8
2023-04-17T15:00;28.6;0.2;100;30.4;27.4;26.1;396.6
2023-04-17T16:00;28.2;0.1;100;29.8;27.6;26.1;267.9
2023-04-17T17:00;27.2;0.5;100;28.9;27.7;26.1;76.3
2023-04-17T18:00;26.1;0.1;94;27.9;27.7;26.1;0
2023-04-17T19:00;25.5;0.1;43;28.9;27.7;26.1;0
2023-04-17T20:00;25.9;0;39;27.7;27.7;26.1;0
2023-04-17T21:00;26;0;50;26.9;27.7;26.1;0
2023-04-17T22:00;25.2;0.1;100;26.5;27.6;26.1;0
2023-04-17T23:00;25;0;38;26.1;27.4;26.2;0
2023-04-18T00:00;24.5;0;52;25.7;27.3;26.2;0
2023-04-18T01:00;24;0;46;25.4;27.1;26.2;0
2023-04-18T02:00;23.7;0;59;25.1;27;26.2;0
2023-04-18T03:00;23.5;0;100;24.8;26.8;26.2;0
2023-04-18T04:00;23.4;0;38;24.6;26.7;26.2;0
2023-04-18T05:00;23.2;0;46;24.4;26.5;26.2;0
2023-04-18T06:00;23.6;0;35;24.3;26.3;26.2;7.6
2023-04-18T07:00;26.1;0;37;26;26.3;26.2;194.4
2023-04-18T08:00;27.6;0;34;27;26.3;26.2;367.5
2023-04-18T09:00;28.5;0;42;28.4;26.4;26.2;592.7
2023-04-18T10:00;29.3;0;50;29.9;26.6;26.2;799.1
2023-04-18T11:00;29.8;0;100;31;26.9;26.2;840.6
2023-04-18T12:00;30.2;0.1;100;31.7;27.2;26.2;774
2023-04-18T13:00;27.9;1;72;31.5;27.5;26.2;782
2023-04-18T14:00;28.4;0.2;62;31.2;27.7;26.2;570.9
2023-04-18T15:00;25.5;7.4;100;29.3;27.9;26.2;156.1
2023-04-18T16:00;25.5;1.5;40;27.7;27.9;26.2;75.8
2023-04-18T17:00;25.8;0;32;27.1;27.8;26.2;55.9
2023-04-18T18:00;25.6;0;53;26.5;27.7;26.2;0
2023-04-18T19:00;24.9;0;33;28.9;27.8;26.2;0
2023-04-18T20:00;24.9;0;44;27.2;27.8;26.3;0
2023-04-18T21:00;25;0;34;26.3;27.7;26.3;0
2023-04-18T22:00;24.7;0;35;25.7;27.5;26.3;0
2023-04-18T23:00;24.4;0;28;25.4;27.4;26.3;0
2023-04-19T00:00;24.8;0;16;25.1;27.2;26.3;0
2023-04-19T01:00;25.3;0;7;24.8;27;26.3;0
2023-04-19T02:00;25.6;0;11;24.5;26.8;26.3;0
2023-04-19T03:00;24.8;0;31;24.2;26.6;26.3;0
2023-04-19T04:00;23.3;0;32;23.8;26.5;26.3;0
2023-04-19T05:00;23.2;0;30;23.6;26.3;26.3;0
2023-04-19T06:00;24.6;0;30;23.4;26.1;26.3;10.1
2023-04-19T07:00;26;0;4;25.3;26.1;26.3;209
2023-04-19T08:00;27.5;0;8;26.7;26.1;26.3;457.8
2023-04-19T09:00;28.8;0;11;28.4;26.2;26.3;666.8
2023-04-19T10:00;30.1;0;29;29.9;26.4;26.3;830.3
2023-04-19T11:00;31.1;0;40;31.2;26.7;26.3;898.5
2023-04-19T12:00;31.6;0;38;32.1;27.1;26.3;892.8
2023-04-19T13:00;31.5;0;22;32.7;27.4;26.3;849.2
2023-04-19T14:00;31;0.1;35;32.6;27.7;26.3;673.1
2023-04-19T15:00;29.8;0.1;52;32.1;28;26.3;496.8
2023-04-19T16:00;28.8;0.5;82;31;28.2;26.3;254.1
2023-04-19T17:00;27.8;0.1;70;29.7;28.3;26.3;73.2
2023-04-19T18:00;26.4;0.1;100;28.6;28.3;26.3;0
2023-04-19T19:00;25.8;0;19;29.5;28.2;26.3;0
2023-04-19T20:00;27.1;0;43;28.3;28.2;26.4;0
2023-04-19T21:00;27;0;59;27.5;28.2;26.4;0
2023-04-19T22:00;25.5;0;67;26.9;28;26.4;0
2023-04-19T23:00;25;0;75;26.4;27.9;26.4;0
2023-04-20T00:00;24.4;0;70;26;27.8;26.4;0
2023-04-20T01:00;24.7;0;60;25.8;27.6;26.4;0
2023-04-20T02:00;25.3;0;69;25.6;27.5;26.4;0
2023-04-20T03:00;25.4;0;28;25.4;27.3;26.4;0
2023-04-20T04:00;24.9;0;37;25;27.1;26.4;0
2023-04-20T05:00;23.1;0;30;24.7;27;26.4;0
2023-04-20T06:00;22.9;0;9;24.4;26.8;26.4;10.1
2023-04-20T07:00;26.4;0;34;26.2;26.8;26.4;213.8
2023-04-20T08:00;28.1;0.1;63;27.5;26.8;26.4;452.7
2023-04-20T09:00;28.6;0.7;62;28.5;26.9;26.4;551.6
2023-04-20T10:00;29.2;0.1;50;29.5;27;26.4;672.8
2023-04-20T11:00;30.4;0;64;30.9;27.3;26.4;828
2023-04-20T12:00;30.9;0;100;31.8;27.5;26.4;827.8
2023-04-20T13:00;30.4;0;100;31.9;27.8;26.4;596.9
2023-04-20T14:00;27.3;2;97;30.8;28;26.4;384.4
2023-04-20T15:00;27.2;0.3;66;29.4;28.1;26.5;295.5
2023-04-20T16:00;27.4;0;73;28.8;28.1;26.5;179.8
2023-04-20T17:00;26;0.6;93;28;28.1;26.5;50.5
2023-04-20T18:00;24.7;0.2;76;26.8;28;26.5;0
2023-04-20T19:00;25.6;1.1;48;28.8;28.3;26.5;0
2023-04-20T20:00;25.5;0;46;27.5;28.2;26.5;0
2023-04-20T21:00;25.1;0.1;51;26.6;28.1;26.5;0
2023-04-20T22:00;24.5;0;36;26;28;26.5;0
2023-04-20T23:00;24.1;0;32;25.5;27.8;26.5;0
2023-04-21T00:00;23.7;0;31;25.1;27.6;26.5;0
2023-04-21T01:00;24;0;11;24.7;27.4;26.5;0
2023-04-21T02:00;23.4;0;10;24.2;27.2;26.5;0
2023-04-21T03:00;23.1;0;12;23.9;27;26.5;0
2023-04-21T04:00;23.8;0;10;23.5;26.7;26.5;0
2023-04-21T05:00;23.2;0;12;23.2;26.5;26.5;0
2023-04-21T06:00;22;0;14;23;26.3;26.5;10.1
2023-04-21T07:00;25.1;0;25;25.1;26.1;26.5;217.1
2023-04-21T08:00;26.7;0;30;26.5;26.1;26.5;456.4
2023-04-21T09:00;28.3;0;30;28.1;26.2;26.5;663.2
2023-04-21T10:00;29.7;0;37;29.8;26.4;26.5;794.6
2023-04-21T11:00;30.6;0;42;31.2;26.7;26.5;853.8
2023-04-21T12:00;31.1;0;57;32.2;27;26.5;835.6
2023-04-21T13:00;31.5;0;50;32.7;27.3;26.5;744
2023-04-21T14:00;31;0;62;32.8;27.7;26.5;626.7
2023-04-21T15:00;30.3;0.2;66;32.2;28;26.5;418.3
2023-04-21T16:00;28.2;0;38;31;28.1;26.5;198.1
2023-04-21T17:00;26.9;0.4;100;29.8;28.3;26.5;74.3
2023-04-21T18:00;26.1;0.1;70;28.4;28.3;26.5;0
2023-04-21T19:00;24.8;0;50;29.1;28.2;26.5;0
2023-04-21T20:00;25.4;0.1;50;27.3;28.1;26.6;0
2023-04-21T21:00;24.8;0;40;26.5;28;26.6;0
2023-04-21T22:00;25.8;0;32;25.9;27.9;26.6;0
2023-04-21T23:00;25.4;0;31;25.5;27.7;26.6;0
2023-04-22T00:00;25.1;0;35;25.2;27.5;26.6;0
2023-04-22T01:00;24.9;0;32;24.9;27.3;26.6;0
2023-04-22T02:00;24.5;0;34;24.5;27.2;26.6;0
2023-04-22T03:00;24;0;40;24.3;27;26.6;0
2023-04-22T04:00;22.9;0;46;24.1;26.8;26.6;0
2023-04-22T05:00;23.1;0;46;24;26.6;26.6;0
2023-04-22T06:00;23.3;0;44;23.9;26.4;26.6;10.1
2023-04-22T07:00;25.3;0;56;24.8;26.2;26.6;195.8
2023-04-22T08:00;26.5;0;56;26.1;26.2;26.6;369.9
2023-04-22T09:00;28.1;0.2;34;27.6;26.2;26.6;592.5
2023-04-22T10:00;29.6;0.1;28;29.2;26.4;26.6;762.2
2023-04-22T11:00;30.3;0;35;30.7;26.6;26.6;843.3
2023-04-22T12:00;31;0.1;43;31.9;26.9;26.6;882.5
2023-04-22T13:00;31.8;0.1;61;32.8;27.3;26.6;819.9
2023-04-22T14:00;30.1;1.5;100;33.1;27.6;26.6;662.4
2023-04-22T15:00;24.7;17.5;100;29.7;27.9;26.6;142
2023-04-22T16:00;24.1;3.5;100;27.6;27.9;26.6;43.9
2023-04-22T17:00;23.8;4.5;100;26.4;27.8;26.6;16.3
2023-04-22T18:00;24.4;0.2;63;25.7;27.6;26.6;0
2023-04-22T19:00;24.7;0;30;26.7;27.6;26.6;0
2023-04-22T20:00;24.7;0;31;26.1;27.5;26.6;0
2023-04-22T21:00;24.1;0;32;25.6;27.4;26.6;0
2023-04-22T22:00;23.9;0;34;25.3;27.2;26.6;0
2023-04-22T23:00;23.7;0;29;24.9;27;26.6;0
2023-04-23T00:00;24.3;0;9;24.6;26.8;26.6;0
2023-04-23T01:00;24.2;0;17;24.3;26.7;26.6;0
2023-04-23T02:00;23.9;0;26;24.1;26.5;26.6;0
2023-04-23T03:00;24.6;0;29;23.8;26.3;26.6;0
2023-04-23T04:00;24.4;0;33;23.6;26.1;26.6;0
2023-04-23T05:00;22.6;0;3;23.4;25.9;26.6;0
2023-04-23T06:00;23.3;0;0;23.3;25.7;26.6;10.1
2023-04-23T07:00;25.7;0;3;25.1;25.6;26.6;212.1
2023-04-23T08:00;27.1;0;8;26.5;25.7;26.6;451.3
2023-04-23T09:00;28.5;0;46;28;25.8;26.6;659.7
2023-04-23T10:00;30;0.1;48;29.5;26;26.6;782.6
2023-04-23T11:00;30.8;0.1;44;30.8;26.4;26.6;873.3
2023-04-23T12:00;31.2;0;54;31.3;26.7;26.5;706.7
2023-04-23T13:00;31.1;0;34;31.7;27.1;26.5;700.5
2023-04-23T14:00;30.9;0;45;31.9;27.4;26.6;680.7
2023-04-23T15:00;27.6;6.2;100;30.9;27.7;26.6;487.2
2023-04-23T16:00;25.6;0.5;86;28.9;27.8;26.6;126.1
2023-04-23T17:00;24.8;0.2;35;27.3;27.8;26.6;33.9
2023-04-23T18:00;24.5;1.1;71;26.3;27.7;26.6;0
2023-04-23T19:00;26;1;45;28.8;27.7;26.6;0
2023-04-23T20:00;26;0;36;27.7;27.7;26.6;0
2023-04-23T21:00;25.8;0;35;27;27.6;26.6;0
2023-04-23T22:00;25.4;0;43;26.4;27.5;26.6;0
2023-04-23T23:00;24.7;0;40;26;27.4;26.6;0
2023-04-24T00:00;24.5;0;36;25.6;27.3;26.6;0
2023-04-24T01:00;23.8;0;40;25.3;27.1;26.6;0
2023-04-24T02:00;23.8;0;26;25.1;27;26.6;0
2023-04-24T03:00;23.8;0;27;24.8;26.8;26.6;0
2023-04-24T04:00;23.9;0;10;24.6;26.7;26.6;0
2023-04-24T05:00;23.8;0;1;24.4;26.5;26.6;0
2023-04-24T06:00;25;0;0;24.2;26.3;26.6;10.1
2023-04-24T07:00;26.2;0;12;25.8;26.1;26.6;210.5
2023-04-24T08:00;27.4;0;7;27;26.1;26.6;445
2023-04-24T09:00;28.7;0.1;21;28.4;26.3;26.6;644.9
2023-04-24T10:00;29.7;0.1;14;29.7;26.5;26.6;745.9
2023-04-24T11:00;30.3;0.1;33;30.8;26.8;26.6;844.2
2023-04-24T12:00;30.5;0.1;26;31.5;27.1;26.6;799.4
2023-04-24T13:00;30.6;0.1;33;31.8;27.4;26.6;670.5
2023-04-24T14:00;29.5;0.4;100;32.1;27.7;26.6;659.4
2023-04-24T15:00;26.5;5.9;73;30.1;28;26.6;226.6
2023-04-24T16:00;26.3;0.1;55;28.5;28;26.6;96.8
2023-04-24T17:00;25.6;0;85;27.4;28;26.6;30.2
2023-04-24T18:00;24.9;0.3;56;26.7;27.9;26.6;0
2023-04-24T19:00;26;1.4;84;28;28.1;26.6;0
2023-04-24T20:00;26.3;0;54;27.2;28;26.6;0
2023-04-24T21:00;25.2;0;52;26.6;27.9;26.6;0
2023-04-24T22:00;24.8;2.2;61;26.2;27.7;26.6;0
2023-04-24T23:00;24.6;1.2;72;25.8;27.6;26.6;0
2023-04-25T00:00;23.8;3.2;34;25.3;27.4;26.6;0
2023-04-25T01:00;23.3;0;50;24.8;27.2;26.6;0
2023-04-25T02:00;23.2;0;38;24.4;27;26.6;0
2023-04-25T03:00;22.8;0;34;24.2;26.8;26.6;0
2023-04-25T04:00;22.7;0;32;24;26.5;26.6;0
2023-04-25T05:00;22.5;0;39;23.8;26.3;26.6;0
2023-04-25T06:00;22.7;0;43;23.7;26.1;26.6;7.6
2023-04-25T07:00;25.6;0;44;25.1;26.1;26.6;190.9
2023-04-25T08:00;26.9;0;30;26.3;26.1;26.6;376.1
2023-04-25T09:00;28.3;0;31;27.6;26.1;26.6;600.4
2023-04-25T10:00;29.4;0.2;38;29;26.3;26.6;745.8
2023-04-25T11:00;30.1;0.1;28;30.2;26.6;26.6;836.9
2023-04-25T12:00;30.5;0;28;31.2;26.9;26.6;830.3
2023-04-25T13:00;30.5;0;29;31.7;27.3;26.6;696.4
2023-04-25T14:00;27.8;1.6;59;30.9;27.5;26.6;601.2
2023-04-25T15:00;26.8;0.2;78;29.5;27.7;26.6;276.7
2023-04-25T16:00;26.5;0;40;28.5;27.8;26.6;120.5
2023-04-25T17:00;26.3;0;37;27.8;27.8;26.6;52.4
2023-04-25T18:00;25.5;0;37;27.1;27.7;26.6;0
2023-04-25T19:00;25.6;0;52;28.7;28;26.6;0
2023-04-25T20:00;25.4;0;45;27.6;27.9;26.7;0
2023-04-25T21:00;24.7;0;40;26.8;27.9;26.7;0
2023-04-25T22:00;24.4;0;38;26.3;27.7;26.7;0
2023-04-25T23:00;24.2;0;39;25.8;27.6;26.7;0
2023-04-26T00:00;24.6;0;43;25.5;27.4;26.7;0
2023-04-26T01:00;24.8;0.1;53;25.3;27.3;26.7;0
2023-04-26T02:00;24.9;0.1;62;25.1;27.1;26.7;0
2023-04-26T03:00;23.6;0;58;24.9;26.9;26.7;0
2023-04-26T04:00;24.6;0;31;24.6;26.8;26.7;0
2023-04-26T05:00;23.7;0.3;100;24.3;26.6;26.7;0
2023-04-26T06:00;23.7;0.1;49;24.3;26.4;26.7;5.1
2023-04-26T07:00;25.7;0;9;25.3;26.4;26.7;197.4
2023-04-26T08:00;27.2;0;11;26.7;26.4;26.7;435
2023-04-26T09:00;28.4;0;3;28.3;26.5;26.7;652.8
2023-04-26T10:00;29.4;0;16;29.8;26.7;26.7;788.9
2023-04-26T11:00;30.1;0;29;30.9;26.9;26.7;852.4
2023-04-26T12:00;30.5;0;12;31.6;27.2;26.7;793.3
2023-04-26T13:00;30.1;0.1;44;32;27.6;26.7;686.7
2023-04-26T14:00;27.1;0.5;88;31.3;27.8;26.7;548.6
2023-04-26T15:00;26.8;0;59;30.2;28;26.7;269.6
2023-04-26T16:00;27.4;0;71;29.9;28.1;26.7;275.2
2023-04-26T17:00;26.7;0.3;96;29.1;28.2;26.7;60.6
2023-04-26T18:00;24.8;1;100;27.7;28.2;26.7;0
2023-04-26T19:00;25.1;0.1;50;27.6;27.9;26.7;0
2023-04-26T20:00;25.1;0;64;26.4;27.8;26.7;0
2023-04-26T21:00;24.6;0;64;25.9;27.6;26.7;0
2023-04-26T22:00;24.8;0.1;78;25.6;27.5;26.7;0
2023-04-26T23:00;23.5;0.6;100;25.2;27.3;26.7;0
2023-04-27T00:00;23.1;2.4;100;24.9;27.1;26.7;0
2023-04-27T01:00;23.1;0.2;50;24.6;26.9;26.7;0
2023-04-27T02:00;22.8;0;53;24.2;26.7;26.7;0
2023-04-27T03:00;22.5;0;52;24;26.5;26.7;0
2023-04-27T04:00;22.3;0;60;23.8;26.3;26.7;0
2023-04-27T05:00;22.2;0;48;23.6;26.1;26.7;0
2023-04-27T06:00;22.9;0;47;23.5;25.9;26.7;10.2
2023-04-27T07:00;24.8;0;37;25.1;25.8;26.7;187.7
2023-04-27T08:00;26.5;0;36;26.4;25.8;26.7;411.2
2023-04-27T09:00;28.1;0;47;27.9;26;26.7;623.1
2023-04-27T10:00;29;0.2;46;29.3;26.2;26.7;768.4
2023-04-27T11:00;30.1;0.2;35;30.6;26.5;26.7;847.1
2023-04-27T12:00;30.3;0.2;32;30.7;26.8;26.7;574.7
2023-04-27T13:00;29.3;2.5;56;30.9;27.1;26.7;583.7
2023-04-27T14:00;27.3;2.5;100;29.6;27.3;26.7;338.7
2023-04-27T15:00;27.1;0.2;47;28.7;27.4;26.7;206.5
2023-04-27T16:00;27.2;0.1;42;28.4;27.5;26.7;225.2
2023-04-27T17:00;26.9;0;39;27.8;27.5;26.7;59.7
2023-04-27T18:00;25.6;0;39;27;27.5;26.7;0
2023-04-27T19:00;26.3;1.7;80;27.9;27.5;26.7;0
2023-04-27T20:00;26.5;0;67;27;27.4;26.7;0
2023-04-27T21:00;26.4;0;69;26.5;27.4;26.7;0
2023-04-27T22:00;25.6;0;51;26.3;27.3;26.7;0
2023-04-27T23:00;25;0;58;25.9;27.2;26.7;0
2023-04-28T00:00;24.7;0;38;25.6;27.1;26.7;0
2023-04-28T01:00;23.9;0;44;25.2;26.9;26.7;0
2023-04-28T02:00;24.8;0;44;24.9;26.8;26.7;0
2023-04-28T03:00;23.8;0;33;24.7;26.6;26.7;0
2023-04-28T04:00;24.3;0;52;24.5;26.5;26.7;0
2023-04-28T05:00;23.2;0;49;24.3;26.3;26.7;0
2023-04-28T06:00;23.8;0;42;24.2;26.2;26.7;7.6
2023-04-28T07:00;25.7;0;46;25.4;25.9;26.7;171.4
2023-04-28T08:00;27.1;0;32;26.6;26;26.7;412.4
2023-04-28T09:00;28.5;0.1;38;28.1;26.1;26.6;631.1
2023-04-28T10:00;29.4;0.2;44;29.4;26.3;26.6;738.2
2023-04-28T11:00;29.7;0.2;55;30.5;26.6;26.6;808.8
2023-04-28T12:00;29.8;0.3;49;31.1;26.9;26.6;769.2
2023-04-28T13:00;25.7;13.1;97;29.7;27.2;26.6;405.8
2023-04-28T14:00;26.3;0.2;37;28.4;27.3;26.6;174.8
2023-04-28T15:00;27.2;0.1;71;28.4;27.4;26.6;243.5
2023-04-28T16:00;27.3;0.3;59;28.3;27.4;26.6;178.3
2023-04-28T17:00;26.4;1.1;100;27.7;27.5;26.7;59.3
2023-04-28T18:00;25.2;2;100;26.7;27.4;26.7;0
2023-04-28T19:00;25.2;0.4;69;28.6;27.3;26.7;0
2023-04-28T20:00;25.2;2.3;80;27.2;27.3;26.7;0
2023-04-28T21:00;25.1;0;56;26.3;27.3;26.7;0
2023-04-28T22:00;24.5;0;33;25.7;27.2;26.7;0
2023-04-28T23:00;24;0.1;34;25.3;27;26.7;0
2023-04-29T00:00;24.8;0.1;39;25;26.9;26.7;0
2023-04-29T01:00;23.7;0;37;24.8;26.7;26.7;0
2023-04-29T02:00;24.5;0;36;24.5;26.6;26.7;0
2023-04-29T03:00;24.5;0;47;24.3;26.4;26.7;0
2023-04-29T04:00;24.3;0;55;24.2;26.2;26.7;0
2023-04-29T05:00;23.1;0;59;24;26.1;26.6;0
2023-04-29T06:00;23.1;0;66;23.9;25.9;26.6;7.6
2023-04-29T07:00;24.8;0;47;24.8;25.8;26.6;160
2023-04-29T08:00;26.3;0;48;26;25.8;26.6;398.7
2023-04-29T09:00;27.6;0;100;27.5;25.9;26.6;626.5
2023-04-29T10:00;28.1;0;65;28.5;26;26.6;586.2
2023-04-29T11:00;28.6;0.1;92;29.5;26.3;26.6;703.3
2023-04-29T12:00;29.2;0.1;49;30;26.5;26.6;570.6
2023-04-29T13:00;29;0.3;100;30.1;26.8;26.6;481.7
2023-04-29T14:00;26.7;13.2;99;29;27;26.6;253
2023-04-29T15:00;24.9;6.3;100;27.3;27.1;26.6;57
2023-04-29T16:00;24.7;2;100;26.3;27;26.6;9.9
2023-04-29T17:00;24.9;1;79;25.8;26.9;26.6;7.8
2023-04-29T18:00;24.7;0.4;50;25.5;26.8;26.6;0
2023-04-29T19:00;24.8;0.1;34;27.1;26.6;26.6;0
2023-04-29T20:00;25;0.1;35;26.1;26.6;26.6;0
2023-04-29T21:00;24.7;0.1;46;25.6;26.5;26.6;0
2023-04-29T22:00;24.5;0.1;70;25.2;26.4;26.6;0
2023-04-29T23:00;24.3;0.1;37;24.9;26.3;26.6;0
2023-04-30T00:00;24;0;30;24.7;26.2;26.6;0
2023-04-30T01:00;23.5;0;31;24.2;26.1;26.6;0
2023-04-30T02:00;23.4;0;28;23.9;25.9;26.6;0
2023-04-30T03:00;23.2;0;32;23.7;25.8;26.6;0
2023-04-30T04:00;23.2;0;34;23.6;25.6;26.6;0
2023-04-30T05:00;23;0;31;23.4;25.5;26.6;0
2023-04-30T06:00;23.1;0;22;23.2;25.3;26.6;10.2
2023-04-30T07:00;24.6;0;30;24.3;25.2;26.5;204.2
2023-04-30T08:00;25.9;0;30;25.5;25.2;26.5;408.7
2023-04-30T09:00;27.5;0;29;26.9;25.3;26.5;599.2
2023-04-30T10:00;28.9;0;13;28.5;25.5;26.5;783.4
2023-04-30T11:00;29.9;0;25;29.8;25.9;26.5;878
2023-04-30T12:00;30.6;0;38;30.9;26.2;26.5;880.8
2023-04-30T13:00;31;0;10;31.4;26.6;26.5;754.6
2023-04-30T14:00;31.2;0;21;31.6;27;26.5;629.1
2023-04-30T15:00;29.8;0.2;64;31;27.3;26.5;440.1
2023-04-30T16:00;28.4;0.2;38;30;27.6;26.5;240.6
2023-04-30T17:00;27.4;0.5;59;28.9;27.7;26.5;54.3
2023-04-30T18:00;26.1;0.1;41;27.8;27.7;26.5;0
2023-04-30T19:00;25.5;0;42;28.8;27.5;26.5;0
2023-04-30T20:00;25.7;0;32;27.4;27.5;26.5;0
2023-04-30T21:00;25.5;0;33;26.5;27.5;26.5;0
2023-04-30T22:00;24.6;0;33;25.9;27.4;26.5;0
2023-04-30T23:00;24.6;0;35;25.4;27.2;26.5;0
2023-05-01T00:00;24.4;0;35;25.1;27;26.5;0
2023-05-01T01:00;23.7;0;41;24.8;26.9;26.5;0
2023-05-01T02:00;23.4;0;29;24.5;26.7;26.5;0
2023-05-01T03:00;23.1;0;19;24.3;26.5;26.5;0
2023-05-01T04:00;23;0;20;24.1;26.3;26.5;0
2023-05-01T05:00;23.2;0;12;23.9;26.2;26.5;0
2023-05-01T06:00;23.4;0;4;23.8;26;26.5;7.7
2023-05-01T07:00;26;0;10;25.3;26;26.5;201
2023-05-01T08:00;27.5;0;19;26.6;26;26.5;428.8
2023-05-01T09:00;28.7;0;16;27.9;26.1;26.5;606
2023-05-01T10:00;29.5;0;16;29.2;26.3;26.5;752.1
2023-05-01T11:00;29.8;0.1;35;30.4;26.6;26.5;854.2
2023-05-01T12:00;30.3;0.2;34;31.1;26.9;26.5;751
2023-05-01T13:00;26.5;8.8;100;30.1;27.2;26.5;382.5
2023-05-01T14:00;26;1.3;34;28.3;27.3;26.5;178.4
2023-05-01T15:00;26.4;0.3;71;27.8;27.3;26.5;195.8
2023-05-01T16:00;26.4;0.1;41;27.4;27.3;26.5;122.1
2023-05-01T17:00;25.9;0.1;36;26.9;27.3;26.5;36.2
