latitude;;longitude;elevation;utc_offset_seconds;timezone;timezone_abbreviation;;
-7.768014;;110.39183;110;25200;Asia/Bangkok;7;;
;;;;;;;;
time;;temperature_2m (°C);relative_humidity_2m (%);rain (mm);shortwave_radiation_instant (W/m²);sunshine_duration (s);;
22/07/2020;16:00;28.8;67;0.1;196.1;3600;;
22/07/2020;17:00;28;69;0;81.9;3600;;
22/07/2020;18:00;26.2;79;0;0;0;;
22/07/2020;19:00;26.1;83;0;0;0;;
22/07/2020;20:00;25.8;81;0;0;0;;
22/07/2020;21:00;25;87;0;0;0;;
22/07/2020;22:00;24.5;89;0;0;0;;
22/07/2020;23:00;24.9;85;0;0;0;;
23/07/2020;00:00;23.6;90;0;0;0;;
23/07/2020;01:00;23.4;89;0;0;0;;
23/07/2020;02:00;23.8;86;0;0;0;;
23/07/2020;03:00;22.2;94;0;0;0;;
23/07/2020;04:00;22.7;93;0;0;0;;
23/07/2020;05:00;22.6;94;0;0;0;;
23/07/2020;06:00;22.1;95;0;0;0;;
23/07/2020;07:00;24.3;85;0;134.9;2745.38;;
23/07/2020;08:00;26;76;0;356.7;3600;;
23/07/2020;09:00;27.5;66;0;496.7;3600;;
23/07/2020;10:00;28.8;57;0;638;3600;;
23/07/2020;11:00;30;51;0;810.8;3600;;
23/07/2020;12:00;30.7;49;0;821.4;3600;;
23/07/2020;13:00;31.1;48;0;784.8;3600;;
23/07/2020;14:00;31.2;46;0;668.2;3600;;
23/07/2020;15:00;30.9;45;0;513.8;3600;;
23/07/2020;16:00;29.5;52;0;315.3;3600;;
23/07/2020;17:00;27.5;62;0;99.8;3600;;
23/07/2020;18:00;25.4;71;0;0;282.09;;
23/07/2020;19:00;23.8;82;0;0;0;;
23/07/2020;20:00;24.3;78;0;0;0;;
23/07/2020;21:00;24.4;77;0;0;0;;
23/07/2020;22:00;24;79;0;0;0;;
23/07/2020;23:00;22.6;87;0;0;0;;
24/07/2020;00:00;21.4;92;0;0;0;;
24/07/2020;01:00;21.8;87;0;0;0;;
24/07/2020;02:00;21.5;85;0;0;0;;
24/07/2020;03:00;21.7;82;0;0;0;;
24/07/2020;04:00;21.2;86;0;0;0;;
24/07/2020;05:00;20.8;91;0;0;0;;
24/07/2020;06:00;20.1;95;0;0;0;;
24/07/2020;07:00;22.9;86;0;138.4;2753;;
24/07/2020;08:00;25.1;77;0;323;3600;;
24/07/2020;09:00;26.8;66;0;499;3600;;
24/07/2020;10:00;28.5;56;0;697.7;3600;;
24/07/2020;11:00;29.9;50;0;813.9;3600;;
24/07/2020;12:00;30.6;47;0;827.4;3600;;
24/07/2020;13:00;31.1;45;0;784.8;3600;;
24/07/2020;14:00;31.3;44;0;619.2;3600;;
24/07/2020;15:00;30.7;46;0;501.7;3600;;
24/07/2020;16:00;28.7;56;0;283.4;3600;;
24/07/2020;17:00;26.9;64;0;94.1;3600;;
24/07/2020;18:00;25.1;72;0;0;55.42;;
24/07/2020;19:00;24.2;75;0;0;0;;
24/07/2020;20:00;23.9;75;0;0;0;;
24/07/2020;21:00;23.4;77;0;0;0;;
24/07/2020;22:00;22.9;79;0;0;0;;
24/07/2020;23:00;21.6;86;0;0;0;;
25/07/2020;00:00;21.4;86;0;0;0;;
25/07/2020;01:00;20.7;89;0;0;0;;
25/07/2020;02:00;20;91;0;0;0;;
25/07/2020;03:00;19.8;90;0;0;0;;
25/07/2020;04:00;19.5;90;0;0;0;;
25/07/2020;05:00;19;91;0;0;0;;
25/07/2020;06:00;18.7;91;0;0;0;;
25/07/2020;07:00;22.5;79;0;155;2761.36;;
25/07/2020;08:00;24.6;70;0;383.6;3600;;
25/07/2020;09:00;26.9;60;0;587.8;3600;;
25/07/2020;10:00;28.7;50;0;714;3600;;
25/07/2020;11:00;29.4;47;0;711.9;3600;;
25/07/2020;12:00;30.2;43;0;809.4;3600;;
25/07/2020;13:00;30.7;40;0;803.2;3600;;
25/07/2020;14:00;30.5;42;0;705.4;3600;;
25/07/2020;15:00;29.6;47;0;520.9;3600;;
25/07/2020;16:00;28.1;51;0;295.2;3600;;
25/07/2020;17:00;26.5;58;0;101.3;3600;;
25/07/2020;18:00;24.9;66;0;0;282.61;;
25/07/2020;19:00;23.9;70;0;0;0;;
25/07/2020;20:00;22.7;76;0;0;0;;
25/07/2020;21:00;22.3;78;0;0;0;;
25/07/2020;22:00;22;79;0;0;0;;
25/07/2020;23:00;22;78;0;0;0;;
26/07/2020;00:00;21.3;82;0;0;0;;
26/07/2020;01:00;22.6;75;0;0;0;;
26/07/2020;02:00;22.1;77;0;0;0;;
26/07/2020;03:00;20.3;84;0;0;0;;
26/07/2020;04:00;18.8;90;0;0;0;;
26/07/2020;05:00;18.3;90;0;0;0;;
26/07/2020;06:00;18.1;89;0;0;0;;
26/07/2020;07:00;21.7;77;0;162.2;2770.47;;
26/07/2020;08:00;23.9;72;0;388.6;3600;;
26/07/2020;09:00;25.8;64;0;598.2;3600;;
26/07/2020;10:00;27.6;56;0;757.4;3600;;
26/07/2020;11:00;29.2;49;0;852.4;3600;;
26/07/2020;12:00;30.4;45;0;875.6;3600;;
26/07/2020;13:00;31.2;42;0;822.6;3600;;
26/07/2020;14:00;31.4;41;0;675.8;3600;;
26/07/2020;15:00;30.1;49;0;519.3;3600;;
26/07/2020;16:00;28.4;56;0;315.6;3600;;
26/07/2020;17:00;26.9;59;0;101;3600;;
26/07/2020;18:00;25.4;66;0;0;206.05;;
26/07/2020;19:00;24.2;72;0;0;0;;
26/07/2020;20:00;23.5;76;0;0;0;;
26/07/2020;21:00;23.7;73;0;0;0;;
26/07/2020;22:00;23.4;74;0;0;0;;
26/07/2020;23:00;21.1;87;0;0;0;;
27/07/2020;00:00;20.9;87;0;0;0;;
27/07/2020;01:00;20.2;89;0;0;0;;
27/07/2020;02:00;19.6;91;0;0;0;;
27/07/2020;03:00;18.9;92;0;0;0;;
27/07/2020;04:00;18.5;92;0;0;0;;
27/07/2020;05:00;18.4;90;0;0;0;;
27/07/2020;06:00;18.7;86;0;0;0;;
27/07/2020;07:00;21.8;75;0;160;2780.35;;
27/07/2020;08:00;24.3;73;0;383.3;3600;;
27/07/2020;09:00;27.1;63;0;583.1;3600;;
27/07/2020;10:00;28.6;55;0;593.3;3600;;
27/07/2020;11:00;29.5;50;0;627.6;3600;;
27/07/2020;12:00;29.8;47;0;519.5;3600;;
27/07/2020;13:00;30.1;47;0;531.6;3600;;
27/07/2020;14:00;30.3;46;0;538.8;3600;;
27/07/2020;15:00;29.1;55;0;370.3;3600;;
27/07/2020;16:00;28.4;59;0;303.2;3600;;
27/07/2020;17:00;26.7;66;0;94.6;3600;;
27/07/2020;18:00;25.3;72;0;0;128.44;;
27/07/2020;19:00;24.5;77;0;0;0;;
27/07/2020;20:00;24.2;79;0;0;0;;
27/07/2020;21:00;23.3;86;0;0;0;;
27/07/2020;22:00;23.7;83;0;0;0;;
27/07/2020;23:00;22.5;88;0;0;0;;
28/07/2020;00:00;22.5;86;0;0;0;;
28/07/2020;01:00;22.6;85;0;0;0;;
28/07/2020;02:00;21.5;91;0;0;0;;
28/07/2020;03:00;21.2;93;0;0;0;;
28/07/2020;04:00;21.3;92;0;0;0;;
28/07/2020;05:00;21.2;92;0;0;0;;
28/07/2020;06:00;20.8;93;0;0;0;;
28/07/2020;07:00;23.2;83;0;146.7;2791;;
28/07/2020;08:00;25;74;0;370.3;3600;;
28/07/2020;09:00;27.3;60;0;571.4;3600;;
28/07/2020;10:00;28.9;51;0;665;3600;;
28/07/2020;11:00;29.8;46;0;682.7;3600;;
28/07/2020;12:00;29.3;49;0;534.6;3600;;
28/07/2020;13:00;28.3;52;0;350.9;3600;;
28/07/2020;14:00;29.6;48;0;684.2;3600;;
28/07/2020;15:00;28.7;50;0;460.1;3600;;
28/07/2020;16:00;27.7;53;0;205.9;3600;;
28/07/2020;17:00;26.2;61;0;93.7;3600;;
28/07/2020;18:00;25.1;67;0;0;127.55;;
28/07/2020;19:00;23.9;78;0;0;0;;
28/07/2020;20:00;23.3;84;0;0;0;;
28/07/2020;21:00;23;87;0;0;0;;
28/07/2020;22:00;23.7;82;0;0;0;;
28/07/2020;23:00;22.9;89;0.2;0;0;;
29/07/2020;00:00;23;89;0.3;0;0;;
29/07/2020;01:00;22.5;93;0.1;0;0;;
29/07/2020;02:00;23;89;0.1;0;0;;
29/07/2020;03:00;22.9;88;0;0;0;;
29/07/2020;04:00;22.7;88;0.1;0;0;;
29/07/2020;05:00;21.3;93;0.1;0;0;;
29/07/2020;06:00;21.7;92;0;0;0;;
29/07/2020;07:00;23.2;87;0;118.6;2802.43;;
29/07/2020;08:00;24.5;79;0;279.9;3600;;
29/07/2020;09:00;26.3;68;0;429.4;3600;;
29/07/2020;10:00;28.1;58;0;631.2;3600;;
29/07/2020;11:00;29.3;51;0;795;3600;;
29/07/2020;12:00;29.7;47;0;847.5;3600;;
29/07/2020;13:00;29.2;49;0;653.4;3600;;
29/07/2020;14:00;28.8;50;0;567.5;3600;;
29/07/2020;15:00;27.9;54;0;458.4;3600;;
29/07/2020;16:00;27.1;55;0;305;3600;;
29/07/2020;17:00;25.9;60;0;91.2;3600;;
29/07/2020;18:00;24;67;0;0;126.66;;
29/07/2020;19:00;22.7;77;0;0;0;;
29/07/2020;20:00;23.2;77;0;0;0;;
29/07/2020;21:00;21.8;83;0;0;0;;
29/07/2020;22:00;21.2;83;0;0;0;;
29/07/2020;23:00;20.3;83;0;0;0;;
30/07/2020;00:00;20;82;0;0;0;;
30/07/2020;01:00;19.6;85;0;0;0;;
30/07/2020;02:00;19.2;87;0;0;0;;
30/07/2020;03:00;18;90;0;0;0;;
30/07/2020;04:00;17.9;89;0;0;0;;
30/07/2020;05:00;17.3;89;0;0;0;;
30/07/2020;06:00;17.1;87;0;0;0;;
30/07/2020;07:00;21.2;76;0;171.9;2814.65;;
30/07/2020;08:00;23.9;67;0;403.5;3600;;
30/07/2020;09:00;25.5;61;0;616.2;3600;;
30/07/2020;10:00;27.2;52;0;777.8;3600;;
30/07/2020;11:00;28.3;45;0;800.2;3600;;
30/07/2020;12:00;29.3;41;0;843.5;3600;;
30/07/2020;13:00;29.8;39;0;789.7;3600;;
30/07/2020;14:00;28.6;50;0;653.7;3600;;
30/07/2020;15:00;28;50;0;480.2;3600;;
30/07/2020;16:00;27.1;53;0;268.4;3600;;
30/07/2020;17:00;25.9;58;0;80.4;3600;;
30/07/2020;18:00;24.8;65;0;0;47.32;;
30/07/2020;19:00;23.2;76;0;0;0;;
30/07/2020;20:00;22.8;77;0;0;0;;
30/07/2020;21:00;22;79;0;0;0;;
30/07/2020;22:00;21.2;82;0;0;0;;
30/07/2020;23:00;20.9;82;0;0;0;;
31/07/2020;00:00;20.8;81;0;0;0;;
31/07/2020;01:00;20.5;81;0;0;0;;
31/07/2020;02:00;20.1;83;0;0;0;;
31/07/2020;03:00;19.4;84;0;0;0;;
31/07/2020;04:00;19;84;0;0;0;;
31/07/2020;05:00;18.6;84;0;0;0;;
31/07/2020;06:00;18.4;85;0;0;0;;
31/07/2020;07:00;21.4;76;0;164.1;2827.69;;
31/07/2020;08:00;23.8;75;0;389.1;3600;;
31/07/2020;09:00;25.9;67;0;593;3600;;
31/07/2020;10:00;27.9;57;0;684.3;3600;;
31/07/2020;11:00;29.2;50;0;730.4;3600;;
31/07/2020;12:00;29.3;50;0;658.9;3600;;
31/07/2020;13:00;28.7;57;0.1;584.8;3600;;
31/07/2020;14:00;28.8;56;0.1;548.1;3600;;
31/07/2020;15:00;28.3;57;0;312.9;3600;;
31/07/2020;16:00;27.8;57;0;197.4;3600;;
31/07/2020;17:00;26.7;60;0;43.5;0;;
31/07/2020;18:00;25.7;65;0;0;0;;
31/07/2020;19:00;24.7;69;0;0;0;;
31/07/2020;20:00;23.7;78;0;0;0;;
31/07/2020;21:00;24.5;71;0;0;0;;
31/07/2020;22:00;22.8;81;0;0;0;;
31/07/2020;23:00;22;83;0;0;0;;
01/08/2020;00:00;21.9;82;0;0;0;;
01/08/2020;01:00;21.6;83;0;0;0;;
01/08/2020;02:00;21.5;82;0;0;0;;
01/08/2020;03:00;21.3;81;0;0;0;;
01/08/2020;04:00;20.7;85;0;0;0;;
01/08/2020;05:00;20.7;85;0;0;0;;
01/08/2020;06:00;20.9;84;0;0;0;;
01/08/2020;07:00;23.1;78;0;125;2841.53;;
01/08/2020;08:00;24.8;74;0;346.4;3600;;
01/08/2020;09:00;27.1;64;0;565.2;3600;;
01/08/2020;10:00;29.2;54;0;661.5;3600;;
01/08/2020;11:00;29.2;54;0;414.1;1768.96;;
01/08/2020;12:00;30.3;51;0;594.7;3600;;
01/08/2020;13:00;30.4;51;0;504.6;3600;;
01/08/2020;14:00;31;49;0;508.3;3600;;
01/08/2020;15:00;30.4;52;0;495.1;3600;;
01/08/2020;16:00;28.8;55;0;291.9;3600;;
01/08/2020;17:00;27.3;61;0;75.2;3600;;
01/08/2020;18:00;25.7;68;0;0;124.11;;
01/08/2020;19:00;24.7;77;0;0;0;;
01/08/2020;20:00;23.9;84;0;0;0;;
01/08/2020;21:00;24.2;79;0;0;0;;
01/08/2020;22:00;23.9;80;0;0;0;;
01/08/2020;23:00;23.3;82;0;0;0;;
02/08/2020;00:00;22.4;86;0;0;0;;
02/08/2020;01:00;21.7;89;0;0;0;;
02/08/2020;02:00;21.1;91;0;0;0;;
02/08/2020;03:00;20.6;91;0;0;0;;
02/08/2020;04:00;20;92;0;0;0;;
02/08/2020;05:00;19.7;92;0;0;0;;
02/08/2020;06:00;19.6;91;0;0;0;;
02/08/2020;07:00;22.8;79;0;148.5;2856.27;;
02/08/2020;08:00;24.6;73;0;319.2;3600;;
02/08/2020;09:00;26.7;63;0;523.6;3600;;
02/08/2020;10:00;28.4;57;0;672.2;3600;;
02/08/2020;11:00;29.5;52;0;624.2;3600;;
02/08/2020;12:00;29.9;50;0;640.8;3600;;
02/08/2020;13:00;29.1;54;0;419.5;1804.28;;
02/08/2020;14:00;30.1;50;0;678.7;3600;;
02/08/2020;15:00;28.7;48;0;474.2;3600;;
02/08/2020;16:00;27.7;50;0;303.7;3600;;
02/08/2020;17:00;26.4;55;0;98.7;3600;;
02/08/2020;18:00;25;60;0;0;202.73;;
02/08/2020;19:00;23.4;72;0;0;0;;
02/08/2020;20:00;22.7;76;0;0;0;;
02/08/2020;21:00;22.3;78;0;0;0;;
02/08/2020;22:00;21.4;83;0;0;0;;
02/08/2020;23:00;20.9;85;0;0;0;;
03/08/2020;00:00;20.6;85;0;0;0;;
03/08/2020;01:00;20.2;86;0;0;0;;
03/08/2020;02:00;19.8;89;0;0;0;;
03/08/2020;03:00;19.1;91;0;0;0;;
03/08/2020;04:00;19.9;87;0;0;0;;
03/08/2020;05:00;19.2;90;0;0;0;;
03/08/2020;06:00;19.2;89;0;0;0;;
03/08/2020;07:00;22.4;76;0;155.4;2871.91;;
03/08/2020;08:00;24.1;75;0;367.9;3600;;
03/08/2020;09:00;26;65;0;539.6;3600;;
03/08/2020;10:00;27.9;57;0;723.2;3600;;
03/08/2020;11:00;29.2;54;0;819.8;3600;;
03/08/2020;12:00;30.9;48;0;862.4;3600;;
03/08/2020;13:00;31.7;44;0;827.4;3600;;
03/08/2020;14:00;29.8;55;0;644.4;3600;;
03/08/2020;15:00;28.9;58;0;495.2;3600;;
03/08/2020;16:00;27.6;62;0;312.3;3600;;
03/08/2020;17:00;26.2;66;0;83;3600;;
03/08/2020;18:00;25.2;71;0;0;122.51;;
03/08/2020;19:00;24.4;76;0;0;0;;
03/08/2020;20:00;23.9;82;0;0;0;;
03/08/2020;21:00;23.6;88;0;0;0;;
03/08/2020;22:00;23.3;88;0;0;0;;
03/08/2020;23:00;23.6;84;0;0;0;;
04/08/2020;00:00;22.6;90;0;0;0;;
04/08/2020;01:00;22.5;89;0;0;0;;
04/08/2020;02:00;22.4;90;0;0;0;;
04/08/2020;03:00;22;92;0;0;0;;
04/08/2020;04:00;21.7;93;0;0;0;;
04/08/2020;05:00;21.4;94;0;0;0;;
04/08/2020;06:00;21;96;0;0;0;;
04/08/2020;07:00;23.1;85;0;85.6;677.33;;
04/08/2020;08:00;24.6;78;0;264.8;3600;;
04/08/2020;09:00;26.2;70;0;444.9;3600;;
04/08/2020;10:00;28.1;61;0;598.2;3600;;
04/08/2020;11:00;30.4;52;0;795.8;3600;;
04/08/2020;12:00;29.7;52;0;288.8;227.65;;
04/08/2020;13:00;29.4;54;0;164.3;0;;
04/08/2020;14:00;27.9;65;0;187;878.91;;
04/08/2020;15:00;27.9;66;0;370.5;3600;;
04/08/2020;16:00;27.3;67;0;225.7;3600;;
04/08/2020;17:00;26.4;71;0;72.6;3600;;
04/08/2020;18:00;25.5;75;0;0;0;;
04/08/2020;19:00;24;87;0;0;0;;
04/08/2020;20:00;24.5;83;0;0;0;;
04/08/2020;21:00;23.9;88;0;0;0;;
04/08/2020;22:00;23.4;90;0;0;0;;
04/08/2020;23:00;23;94;0;0;0;;
05/08/2020;00:00;23.1;93;0;0;0;;
05/08/2020;01:00;23;93;0;0;0;;
05/08/2020;02:00;22.8;93;0.1;0;0;;
05/08/2020;03:00;22.7;93;0.1;0;0;;
05/08/2020;04:00;22.6;93;0;0;0;;
05/08/2020;05:00;22.3;93;0;0;0;;
05/08/2020;06:00;22;94;0;0;0;;
05/08/2020;07:00;24;83;0;108.9;2514.02;;
05/08/2020;08:00;25.4;76;0;301.9;3600;;
05/08/2020;09:00;26.9;68;0;462.1;3600;;
05/08/2020;10:00;29.1;57;0;712.1;3600;;
05/08/2020;11:00;30.9;49;0;794.6;3600;;
05/08/2020;12:00;31.3;48;0;657.7;3600;;
05/08/2020;13:00;31;51;0;515.1;3505.14;;
05/08/2020;14:00;30.2;54;0;412.9;3600;;
05/08/2020;15:00;29.7;55;0;376.6;3600;;
05/08/2020;16:00;28.7;56;0;270.2;3600;;
05/08/2020;17:00;27.2;62;0;77.6;3600;;
05/08/2020;18:00;25.8;69;0;0;40.85;;
05/08/2020;19:00;24.7;79;0;0;0;;
05/08/2020;20:00;24;83;0;0;0;;
05/08/2020;21:00;23.9;81;0;0;0;;
05/08/2020;22:00;23.9;80;0;0;0;;
05/08/2020;23:00;23.6;81;0;0;0;;
06/08/2020;00:00;23.1;84;0;0;0;;
06/08/2020;01:00;21.8;90;0;0;0;;
06/08/2020;02:00;20.7;94;0;0;0;;
06/08/2020;03:00;20.4;93;0;0;0;;
06/08/2020;04:00;20.8;88;0;0;0;;
06/08/2020;05:00;21.1;85;0;0;0;;
06/08/2020;06:00;21.7;81;0;0;0;;
06/08/2020;07:00;23;80;0;166.5;2924;;
06/08/2020;08:00;25;72;0;389;3600;;
06/08/2020;09:00;27.3;64;0;591;3600;;
06/08/2020;10:00;29.5;53;0;739.1;3600;;
06/08/2020;11:00;30.6;49;0;720.7;3600;;
06/08/2020;12:00;31.5;45;0;816.1;3600;;
06/08/2020;13:00;31.9;44;0;781.8;3600;;
06/08/2020;14:00;32.1;44;0;710.1;3600;;
06/08/2020;15:00;31.6;46;0;541.4;3600;;
06/08/2020;16:00;30.3;50;0;325.7;3600;;
06/08/2020;17:00;28.2;57;0;104.5;3600;;
06/08/2020;18:00;26;65;0;0;200.63;;
06/08/2020;19:00;24.5;74;0;0;0;;
06/08/2020;20:00;24;77;0;0;0;;
06/08/2020;21:00;23.5;80;0;0;0;;
06/08/2020;22:00;23.1;83;0;0;0;;
06/08/2020;23:00;22.7;85;0;0;0;;
07/08/2020;00:00;22.3;87;0;0;0;;
07/08/2020;01:00;21.7;89;0;0;0;;
07/08/2020;02:00;21.2;91;0;0;0;;
07/08/2020;03:00;20.9;92;0;0;0;;
07/08/2020;04:00;20.6;93;0;0;0;;
07/08/2020;05:00;20.5;93;0;0;0;;
07/08/2020;06:00;20.6;93;0;0;0;;
07/08/2020;07:00;22.9;83;0;146;2942.96;;
07/08/2020;08:00;24.7;75;0;360.5;3600;;
07/08/2020;09:00;26.6;68;0;559.7;3600;;
07/08/2020;10:00;28.7;57;0;720.6;3600;;
07/08/2020;11:00;30.5;50;0;801.7;3600;;
07/08/2020;12:00;31.3;47;0;697.7;3600;;
07/08/2020;13:00;31;50;0;518;3600;;
07/08/2020;14:00;31;51;0;461.1;3600;;
07/08/2020;15:00;30;56;0;314.7;3600;;
07/08/2020;16:00;29;59;0;255.4;3600;;
07/08/2020;17:00;27.4;64;0;104;3600;;
07/08/2020;18:00;25.8;71;0;0;200.12;;
07/08/2020;19:00;25.1;75;0;0;0;;
07/08/2020;20:00;24.6;78;0;0;0;;
07/08/2020;21:00;23.6;86;0;0;0;;
07/08/2020;22:00;23.4;86;0;0;0;;
07/08/2020;23:00;22.6;89;0;0;0;;
08/08/2020;00:00;23.1;85;0;0;0;;
08/08/2020;01:00;21.7;93;0;0;0;;
08/08/2020;02:00;21.7;93;0;0;0;;
08/08/2020;03:00;21.1;96;0;0;0;;
08/08/2020;04:00;20.6;97;0;0;0;;
08/08/2020;05:00;21.2;93;0;0;0;;
08/08/2020;06:00;21.1;93;0;4.1;0;;
08/08/2020;07:00;22.6;87;0;161.7;2962.67;;
08/08/2020;08:00;24.8;77;0;379.4;3600;;
08/08/2020;09:00;26.9;69;0;610.2;3600;;
08/08/2020;10:00;28.6;63;0;723.7;3600;;
08/08/2020;11:00;30.2;56;0;749.7;3600;;
08/08/2020;12:00;31;52;0;688.7;3600;;
08/08/2020;13:00;31.6;50;0;717;3600;;
08/08/2020;14:00;30.3;57;0;474.9;3600;;
08/08/2020;15:00;30.1;56;0;472.5;3600;;
08/08/2020;16:00;28.8;59;0;272.6;3600;;
08/08/2020;17:00;27.3;65;0;96.9;3600;;
08/08/2020;18:00;25.7;72;0;0;199.62;;
08/08/2020;19:00;24.8;78;0;0;0;;
08/08/2020;20:00;24.5;81;0;0;0;;
08/08/2020;21:00;24.3;82;0;0;0;;
08/08/2020;22:00;24.1;82;0;0;0;;
08/08/2020;23:00;23.8;84;0;0;0;;
09/08/2020;00:00;23.3;86;0;0;0;;
09/08/2020;01:00;22.2;93;0;0;0;;
09/08/2020;02:00;21.5;95;0;0;0;;
09/08/2020;03:00;21.8;93;0;0;0;;
09/08/2020;04:00;21.5;94;0;0;0;;
09/08/2020;05:00;20.7;94;0;0;0;;
09/08/2020;06:00;21.2;92;0;3.9;0;;
09/08/2020;07:00;24;83;0;171.8;2983.09;;
09/08/2020;08:00;26.4;69;0;399.6;3600;;
09/08/2020;09:00;28.4;60;0;598.5;3600;;
09/08/2020;10:00;29.9;56;0;757.2;3600;;
09/08/2020;11:00;31.3;49;0;856.7;3600;;
09/08/2020;12:00;32.2;46;0;813.9;3600;;
09/08/2020;13:00;32.8;43;0;776.9;3600;;
09/08/2020;14:00;31.6;51;0;642.5;3600;;
09/08/2020;15:00;30.5;54;0;460.3;3600;;
09/08/2020;16:00;29.5;56;0;268.7;3600;;
09/08/2020;17:00;28;63;0;88.1;3600;;
09/08/2020;18:00;26.1;72;0;0;199.12;;
09/08/2020;19:00;25.3;76;0;0;0;;
09/08/2020;20:00;24.6;80;0;0;0;;
09/08/2020;21:00;23.9;85;0;0;0;;
09/08/2020;22:00;23.5;87;0;0;0;;
09/08/2020;23:00;22.9;90;0;0;0;;
10/08/2020;00:00;22.9;89;0;0;0;;
10/08/2020;01:00;21.9;95;0;0;0;;
10/08/2020;02:00;20.9;97;0;0;0;;
10/08/2020;03:00;20.7;96;0;0;0;;
10/08/2020;04:00;20.9;93;0;0;0;;
10/08/2020;05:00;20.6;93;0;0;0;;
10/08/2020;06:00;20.4;94;0;3.7;0;;
10/08/2020;07:00;23.2;82;0;165.8;3004.2;;
10/08/2020;08:00;25.5;71;0;401.9;3600;;
10/08/2020;09:00;27.6;64;0;619;3600;;
10/08/2020;10:00;29.5;58;0;783;3600;;
10/08/2020;11:00;31.3;50;0;804.6;3600;;
10/08/2020;12:00;32.9;44;0;804.8;3600;;
10/08/2020;13:00;32.8;44;0;770.1;3600;;
10/08/2020;14:00;30.4;59;0.2;622.1;3600;;
10/08/2020;15:00;29.7;59;0;463.8;3600;;
10/08/2020;16:00;29.2;59;0;285.1;3600;;
10/08/2020;17:00;27.3;65;0;86.5;3600;;
10/08/2020;18:00;26.2;72;0;0;0;;
10/08/2020;19:00;25.5;75;0;0;0;;
10/08/2020;20:00;24.9;82;0;0;0;;
10/08/2020;21:00;24.3;82;0;0;0;;
10/08/2020;22:00;23.6;86;0;0;0;;
10/08/2020;23:00;23.5;86;0;0;0;;
11/08/2020;00:00;23.1;87;0;0;0;;
11/08/2020;01:00;22.8;88;0;0;0;;
11/08/2020;02:00;22.4;90;0;0;0;;
11/08/2020;03:00;22.3;92;0;0;0;;
11/08/2020;04:00;22.2;93;0;0;0;;
11/08/2020;05:00;22.2;93;0;0;0;;
11/08/2020;06:00;22.1;93;0;0;0;;
11/08/2020;07:00;23.5;85;0;110.1;2357.59;;
11/08/2020;08:00;25.5;78;0;338.9;3600;;
11/08/2020;09:00;27.3;70;0;535.9;3600;;
11/08/2020;10:00;29.3;61;0;713.5;3600;;
11/08/2020;11:00;31.5;52;0;813.8;3600;;
11/08/2020;12:00;32.5;49;0;807.7;3600;;
11/08/2020;13:00;31.9;50;0.2;702.4;3600;;
11/08/2020;14:00;29.9;59;0.8;593.3;3600;;
11/08/2020;15:00;28.4;69;0.4;387;3600;;
11/08/2020;16:00;27.7;74;0.4;163.2;3038.54;;
11/08/2020;17:00;26.8;77;0.5;32.3;0;;
11/08/2020;18:00;26.1;84;0.4;0;0;;
11/08/2020;19:00;25.5;89;1.4;0;0;;
11/08/2020;20:00;24.5;93;1.5;0;0;;
11/08/2020;21:00;24.2;94;3.7;0;0;;
11/08/2020;22:00;24.1;96;1.7;0;0;;
11/08/2020;23:00;24;97;0.6;0;0;;
12/08/2020;00:00;23.9;98;0.3;0;0;;
12/08/2020;01:00;23.5;99;0.1;0;0;;
12/08/2020;02:00;23.4;98;0;0;0;;
12/08/2020;03:00;23.2;97;0;0;0;;
12/08/2020;04:00;23.1;97;0;0;0;;
12/08/2020;05:00;23;98;0;0;0;;
12/08/2020;06:00;23.3;96;0.1;3.5;0;;
12/08/2020;07:00;24.1;95;0.1;118.5;1780.17;;
12/08/2020;08:00;24.9;92;0;115;0;;
12/08/2020;09:00;25.7;87;0;169;0;;
12/08/2020;10:00;27;79;0;316.6;558.91;;
12/08/2020;11:00;28.2;73;0;361.6;1400;;
12/08/2020;12:00;29.9;64;0.2;637.3;3600;;
12/08/2020;13:00;30.5;62;0.3;666.6;3600;;
12/08/2020;14:00;28.8;72;2.2;509.1;3600;;
12/08/2020;15:00;28;74;1.3;361.7;3600;;
12/08/2020;16:00;27.7;75;0.3;207;3600;;
12/08/2020;17:00;26.9;80;0.2;51.5;2482.25;;
12/08/2020;18:00;25.9;85;0.2;0;0;;
12/08/2020;19:00;24.8;94;0.1;0;0;;
12/08/2020;20:00;24.8;92;0;0;0;;
12/08/2020;21:00;24.8;93;0.1;0;0;;
12/08/2020;22:00;24.5;93;0.1;0;0;;
12/08/2020;23:00;24.5;92;0;0;0;;
13/08/2020;00:00;23.8;95;0;0;0;;
13/08/2020;01:00;23.8;96;0;0;0;;
13/08/2020;02:00;23.7;97;0;0;0;;
13/08/2020;03:00;24.3;92;0;0;0;;
13/08/2020;04:00;24.1;93;0;0;0;;
13/08/2020;05:00;23;97;0;0;0;;
13/08/2020;06:00;23.1;96;0;0;0;;
13/08/2020;07:00;24.5;92;0;56.4;0;;
13/08/2020;08:00;25.6;86;0.1;227.2;3600;;
13/08/2020;09:00;25.7;86;0.2;151.7;0;;
13/08/2020;10:00;26.7;82;0.1;274.2;944.05;;
13/08/2020;11:00;27.9;77;0.1;464.5;3600;;
13/08/2020;12:00;28.5;75;0.1;453.9;2727.75;;
